,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color,ex_showroom_price
9740,3299,2008,dodge,caliber se,4 cylinders,153000,automatic,1B3HB28B38D559384,mid-size,hatchback,orange,8516
9741,9750,2012,mercedes-benz,benz c250 sport,,91100,automatic,,,sedan,,16405
9742,1400,1976,ford,f-150,8 cylinders,55375,automatic,,full-size,pickup,,8814
9743,12995,2008,lexus,ls 460,,169041,automatic,JTHGL46F285025794,,sedan,grey,21248
9744,3000,2005,chrysler,300,6 cylinders,165800,automatic,2C3JA53G95H113962,full-size,other,white,9207
9745,9200,2016,dodge,dart sxt,,56350,automatic,,full-size,sedan,,15902
9746,6495,2009,honda,accord,4 cylinders,133947,automatic,1HGCP26849A201183,,sedan,black,13801
9747,5795,2006,honda,odyssey,6 cylinders,108175,automatic,5FNRL38626B411323,,other,silver,11599
9748,0,2017,chevrolet,equinox,4 cylinders,25949,automatic,,compact,SUV,blue,0
9749,9500,2007,jeep,wrangler,6 cylinders,,automatic,,,,black,16219
9750,4500,2007,honda,cr-v,4 cylinders,174952,automatic,JHLRE38337C020313,,SUV,black,12539
9751,8495,2011,honda,accord,,127085,automatic,1HGCP2F82BA079896,,sedan,grey,15777
9752,13500,2017,nissan,altima,,84981,automatic,1N4AL3AP8HC187576,,sedan,grey,20674
9753,15495,2011,toyota,highlander,,111880,automatic,5TDDK3EH3BS087999,,SUV,blue,24263
9754,7900,2007,honda,odyssey,,133968,automatic,5FNRL38827B038285,,mini-van,white,13922
9755,7400,2013,ford,focus,,74003,automatic,1FADP3F22DL294163,,sedan,silver,14218
9756,18995,2013,mercedes-benz,m-class,,74959,automatic,4JGDA5HB4DA154675,,SUV,black,25197
9757,14900,2016,dodge,charger,,82012,automatic,2C3CDXHG3GH178958,,sedan,silver,19930
9758,15995,2014,jeep,grand cherokee,,124625,automatic,1C4RJFBG8EC183736,,SUV,black,21330
9759,27900,2015,ford,f-150,,73732,automatic,1FTFW1EG6FFC78847,,pickup,black,32687
9760,13495,2014,cadillac,srx,,104485,automatic,3GYFNCE34ES587605,,SUV,black,19647
9761,13800,2015,subaru,forester,,100881,automatic,JF2SJAHC9FH444709,,SUV,silver,20562
9762,23900,2010,ford,f-350 sd,,124676,automatic,1FTWW3BRXAEA96715,,pickup,red,28070
9763,21900,2016,ford,mustang,,21863,automatic,1FA6P8TH6G5335904,,coupe,,28857
9764,14900,2010,chevrolet,tahoe,,164572,automatic,1GNUKCE08AR181617,,SUV,,19158
9765,3800,2006,ford,fusion,,129901,automatic,3FAHP08166R176027,,sedan,black,11487
9766,19500,2017,dodge,charger,,38991,automatic,2C3CDXHG8HH520132,,sedan,grey,26871
9767,14995,2014,bmw,5-series,,114848,automatic,WBA5B3C5XED536038,,sedan,black,22272
9768,12900,2013,hyundai,santa fe,,91660,automatic,KM8SR4HF4DU033737,,SUV,red,21897
9769,22900,2016,toyota,4runner,,145753,automatic,JTEBU5JR8G5330890,,SUV,grey,28773
9770,13500,2013,hyundai,santa fe,,67695,automatic,5XYZTDLB7DG034326,,SUV,green,21802
9771,14900,2015,chevrolet,equinox,,67603,automatic,2GNFLHE37F6380335,,SUV,white,22834
9772,19900,2017,ford,mustang,,28943,automatic,1FA6P8TH8H5276419,,coupe,black,24551
9773,7900,2015,mazda,mazda3,,100133,automatic,3MZBM1U79FM173576,,sedan,blue,16103
9774,7500,2016,fiat,500,,34261,manual,3C3CFFKR3GT180246,,hatchback,grey,15606
9775,3000,2001,ram,1500,,,automatic,,,,,7864
9776,8200,2008,toyota,rav4 sport,6 cylinders,118000,automatic,,compact,SUV,red,16283
9777,12000,2005,subaru,wrx sti,4 cylinders,117650,manual,,compact,sedan,black,16425
9778,13500,2008,jeep,wrangler x,6 cylinders,89429,manual,1J8FA241X8L655288,,,,19170
9779,16999,2015,subaru,forester 2.0xt touring,,92374,automatic,JF2SJGUC8FH476012,,,,25305
9780,4500,2013,nissan,altima 2.5,4 cylinders,,automatic,,mid-size,sedan,black,8989
9781,12990,2014,mitsubishi,outlander sport,4 cylinders,26871,automatic,4A4AP4AU9EE009291,,SUV,silver,21881
9782,13995,2010,ford,f-150,,104057,automatic,1FTFX1EV0AFA06279,,pickup,,18262
9783,3995,2006,infiniti,g35x,6 cylinders,,automatic,,,,,11522
9784,9495,2011,bmw,328i,,90223,automatic,WBAKF5C51BE587212,compact,coupe,black,14981
9785,6500,2007,acura,mdx sport edition,6 cylinders,,automatic,,,,,14473
9786,9000,2008,cadillac,escalade,8 cylinders,200000,automatic,,full-size,SUV,blue,14002
9787,5990,2007,toyota,camry,,101724,automatic,4T1BE46K77U101951,,sedan,silver,13336
9788,6500,2004,toyota,4runner,6 cylinders,265231,automatic,,,,,13899
9789,29500,2017,subaru,wrx,4 cylinders,51549,manual,JF1VA2Z64H9805423,,sedan,blue,33910
9790,5990,2005,nissan,pathfinder,,121339,automatic,5N1AR18U55C780554,,wagon,,11229
9791,0,2019,nissan,pathfinder,6 cylinders,17887,automatic,5N1DR2MM3KC625196,,SUV,black,0
9792,9895,2012,dodge,charger,,168604,automatic,2C3CDXDT4CH154147,full-size,sedan,,16466
9793,9995,2013,nissan,maxima,,111812,,1N4AA5APXDC834801,,sedan,black,15997
9794,9495,2006,,PORSCHE CAYENNE,,86026,automatic,WP1AB29P96LA65719,,wagon,,16010
9795,9495,2014,chrysler,town and country,,99879,automatic,2C4RC1BG1ER449375,,mini-van,,16119
9796,9995,2017,volkswagen,jetta,,65968,automatic,3VW2B7AJ4HM214868,compact,sedan,black,16313
9797,8995,2009,acura,rl,,117425,automatic,JH4KB26699C000678,,sedan,blue,13501
9798,2990,2000,toyota,camry,,,automatic,4T1BG28K0YU670380,,sedan,silver,11332
9799,7500,2010,ford,,8 cylinders,140000,automatic,1FTMF1CWOAKE13743,full-size,pickup,white,14067
9800,9800,2013,nissan,maxima,,,automatic,,,,,14336
9801,9900,2017,volkswagen,jetta,,,automatic,,,,,13935
9802,3100,1995,mazda,miata,,,automatic,,,,,10699
9803,6950,2011,ford,ranger super cab,,172000,automatic,,,,,15325
9804,3550,1995,nissan,pickup,,139000,automatic,,,,,9873
9805,0,2019,nissan,rogue,4 cylinders,4583,automatic,JN8AT2MT0KW265632,,SUV,white,0
9806,3500,2000,,LexusRX300,,210000,automatic,JT6HF10U4Y112250,,,,11280
9807,1990,2008,chevrolet,uplander,,,automatic,1GNDV23W58D140328,,van,,8094
9808,6500,2010,toyota,corolla s,4 cylinders,105925,automatic,2T1BU4EE3AC242068,compact,sedan,grey,12800
9809,19998,2014,ford,f-150 stx 4x4,8 cylinders,76,automatic,,full-size,truck,white,26055
9810,4850,2009,dodge,grand caravan,,167450,automatic,2D8HN44E19R644886,,mini-van,silver,11230
9811,0,2019,nissan,versa,4 cylinders,3372,other,3N1CN7AP6KL802774,,sedan,,0
9812,5600,2014,nissan,versa note s,,99700,automatic,3N1CE2CP9EL410764,compact,hatchback,silver,13324
9813,3300,1999,honda,accord,6 cylinders,145000,automatic,1HGCG2243XAO19751,,coupe,red,7489
9814,3870,2006,pontiac,g6 sedan,6 cylinders,,automatic,,mid-size,sedan,grey,10695
9815,2200,1994,nissan,sentra,4 cylinders,150000,automatic,JN1EB31P6PU204224,,,,7835
9816,2990,2003,chevrolet,blazer,,111916,automatic,1GNCS18X63K144358,,SUV,,9539
9817,5495,2007,nissan,murano,6 cylinders,140569,automatic,,full-size,SUV,silver,12543
9818,5500,2008,toyota,rav4,,158465,automatic,JTMZD33V885091862,,wagon,red,9633
9819,10684,2009,audi,a5,6 cylinders,100370,automatic,WAUDK78T49A047233,,,,18825
9820,2990,2007,saturn,vue,,,automatic,5GZCZ33ZX7S841299,,SUV,blue,10078
9821,3000,2007,chevrolet,uplander ls,6 cylinders,135000,automatic,,full-size,mini-van,blue,9355
9822,7495,2005,nissan,titan,8 cylinders,127965,automatic,,full-size,truck,red,11924
9823,3448,2002,jeep,grand cherokee laredo 4x4,8 cylinders,,automatic,,,SUV,grey,10819
9824,24950,2018,ford,edge sel,6 cylinders,7950,automatic,,,SUV,silver,32584
9825,24500,2016,toyota,highlander hybrid limited,6 cylinders,108900,other,,mid-size,SUV,white,31872
9826,2990,2006,toyota,corolla,,,automatic,2T1BR32E06C709017,compact,sedan,green,7669
9827,12500,2001,,international 24ft box truck,8 cylinders,,automatic,,,,white,19177
9828,9790,2012,toyota,prius,,,automatic,,,,,18776
9829,3995,2003,mazda,mazda6,6 cylinders,101191,automatic,1YVFP80D735M16121,,sedan,grey,11542
9830,3400,1997,lincoln,mark iii,8 cylinders,100000,automatic,,mid-size,coupe,white,7985
9831,4497,2009,toyota,prius liftback,4 cylinders,177217,automatic,JTDKB20U793512531,,hatchback,,13461
9832,41900,2018,chevrolet,silverado,8 cylinders,15500,automatic,,full-size,truck,black,48826
9833,500,1994,ford,f-150,6 cylinders,,manual,,mid-size,truck,black,4746
9834,3990,2006,chevrolet,impala,,102488,automatic,2G1WS551X69377252,full-size,sedan,white,10247
9835,0,1977,,77 MGB,,,manual,,,,,0
9836,23000,2008,ford,f350 dually,8 cylinders,160000,automatic,1FTWW33R68EB52609,,truck,blue,29378
9837,14300,2016,toyota,camry,4 cylinders,,automatic,,full-size,sedan,black,20066
9838,10500,2007,ford,expedition limited,8 cylinders,100300,automatic,1fmfu20517la42638,full-size,SUV,white,19340
9839,33900,2011,chevrolet,silverado,,65041,automatic,,,,,40134
9840,3450,2006,ford,escape,,143530,automatic,1FMCU03146KC94260,,SUV,,10313
9841,4500,2006,jaguar,x-type 3.0 awd,6 cylinders,107000,automatic,,mid-size,sedan,silver,10615
9842,6500,2009,honda,accord ex-l,6 cylinders,140419,automatic,1HGCP36889A040701,,,,14417
9843,4500,2003,ford,f150,8 cylinders,80061,automatic,,full-size,truck,blue,9529
9844,9500,2011,honda,accord se,4 cylinders,85410,automatic,1HGCP2F65BA116714,,,,16843
9845,2990,2003,jeep,liberty,,142875,automatic,1J4GL48K73W687928,,SUV,silver,8292
9846,4999,2006,bmw,x5,6 cylinders,100181,automatic,,full-size,SUV,,9719
9847,8600,2007,gmc,yukon denali,8 cylinders,196000,automatic,,full-size,SUV,white,14945
9848,9658,2013,chevrolet,cruze,4 cylinders,25498,automatic,1G1PH5SB5D7102323,,sedan,,17695
9849,5990,2007,toyota,camry,,169733,automatic,4T1BK46K77U007562,,sedan,silver,14820
9850,0,2010,jeep,wrangler unlimi,6 cylinders,58532,manual,1J4BA6H16AL178348,mid-size,SUV,,0
9851,9000,1998,toyota,4runner,6 cylinders,121000,automatic,JT3HN87R1W9007037,full-size,SUV,brown,16954
9852,4990,2007,honda,accord,,157351,automatic,1HGCM56447A050401,,sedan,silver,11939
9853,3399,2005,bmw,,,,automatic,,,,,10947
9854,3500,2007,,chysler pacifica,6 cylinders,152211,automatic,,full-size,SUV,silver,10518
9855,7500,2013,ford,explorer,6 cylinders,185887,automatic,1FM5K8AR6DGB40848,,SUV,white,13683
9856,4499,2008,mercury,mariner,,,automatic,,,,,11472
9857,4499,2011,chevrolet,equinox,,,automatic,,,,,9078
9858,3399,2003,toyota,corolla,,,automatic,,,,,9981
9859,9800,2005,ford,mustang,,65935,manual,1ZVFT82H155167591,sub-compact,coupe,white,14719
9860,16100,2005,chevrolet,corvette z51,8 cylinders,114628,manual,1G1YY24UX55101201,,coupe,red,22611
9861,5990,2007,nissan,xterra,,154063,automatic,5N1AN08W07C517544,,wagon,black,14698
9862,300,1994,honda,civic,4 cylinders,,automatic,,,coupe,white,5535
9863,5995,2009,ford,escape xlt,4 cylinders,93406,automatic,,mid-size,SUV,grey,13828
9864,2695,2002,dodge,stratus 4dr,4 cylinders,103000,automatic,,mid-size,sedan,grey,8158
9865,4495,2006,ford,focus,4 cylinders,44974,automatic,,compact,sedan,grey,11692
9866,4495,2011,ford,focus sel,4 cylinders,100828,automatic,,compact,sedan,red,9123
9867,3495,2009,chevrolet,hhr,4 cylinders,106033,automatic,,sub-compact,sedan,grey,11271
9868,9498,2014,honda,civic sedan,4 cylinders,105223,automatic,2HGFB2F53EH516540,,sedan,white,14283
9869,5995,2009,nissan,altima,4 cylinders,95026,automatic,,mid-size,sedan,black,10236
9870,14495,2007,lexus,gx 470,8 cylinders,125462,automatic,JTJBT20X070132546,,,,22305
9871,2000,2005,kia,sorento,6 cylinders,207741,automatic,,,,grey,10059
9872,3990,2003,mitsubishi,eclipse,,172755,automatic,4A3AC84H53E143444,sub-compact,hatchback,red,12046
9873,0,2014,nissan,maxima,6 cylinders,60727,automatic,1N4AA5AP4EC489542,,sedan,white,0
9874,0,2015,ram,1500,6 cylinders,76041,automatic,1C6RR7PMXFS603332,,truck,,0
9875,0,2015,dodge,dart,4 cylinders,84716,automatic,1C3CDFBB2FD125266,,sedan,,0
9876,0,2011,lexus,es 350,6 cylinders,71113,automatic,JTHBK1EG4B2431042,,sedan,white,0
9877,3990,2005,ford,explorer,,178617,automatic,1FMZU73K75ZA11691,,SUV,blue,12322
9878,27500,2016,subaru,wrx,4 cylinders,35638,manual,JF1VA2Z63G9826682,,sedan,red,36366
9879,3600,2011,chevrolet,colorado,4 cylinders,132800,automatic,1gccsbf91b8120807,full-size,pickup,white,10659
9880,5000,2013,nissan,sentra s + fe,4 cylinders,101290,automatic,3N1AB7AP8DL733234,sub-compact,sedan,blue,10142
9881,3990,2003,honda,pilot,,242155,automatic,2HKYF18743H530889,,SUV,silver,8664
9882,0,2005,toyota,4runner,6 cylinders,233393,automatic,JTEZU14RX58030315,,SUV,silver,0
9883,0,2010,audi,a5,4 cylinders,110627,manual,WAURFAFR3AA044035,,coupe,,0
9884,0,2009,toyota,camry,4 cylinders,89037,automatic,4T1BE46K09U376659,,sedan,silver,0
9885,0,2008,mazda,mazda6,4 cylinders,165063,automatic,1YVHP80C185M20964,,sedan,white,0
9886,24500,2009,chevrolet,corvette coupe,8 cylinders,25050,automatic,,,coupe,red,31887
9887,6995,2011,honda,odyssey lx,6 cylinders,162878,automatic,5FNRL5H24BB030429,full-size,mini-van,custom,11006
9888,15995,2013,honda,odyssey,6 cylinders,92530,automatic,5FNRL5H45DB008752,,van,grey,21149
9889,4995,2006,ford,mustang,6 cylinders,118597,automatic,1ZVFT84N865263349,full-size,convertible,red,13257
9890,3990,2007,chrysler,pacifica,,,automatic,2A8GM78X47R225477,,hatchback,black,11679
9891,3450,2001,toyota,camry,,174683,automatic,4T1BG22K61U096205,,sedan,,11170
9892,1500,2002,ford,explorer sport,6 cylinders,173097,automatic,1FMYU7OE92UB96295,mid-size,SUV,black,8333
9893,10500,2009,ford,expedition max,,130946,automatic,1FMFK18549LA02450,,SUV,,16225
9894,3450,2003,jeep,liberty,,162046,automatic,1J4GL48K73W661152,,SUV,blue,8351
9895,14500,2015,ford,mustang ecoboost premium,4 cylinders,88000,manual,,,,,21722
9896,4797,2001,chevrolet,tahoe,8 cylinders,165809,automatic,1GNEC13T71J202779,,SUV,,10304
9897,0,2009,mitsubishi,galant,4 cylinders,138360,automatic,4A3AB36FX9E024556,,sedan,,0
9898,9500,2013,volkswagen,jetta tdi,,77000,automatic,,,,black,15508
9899,8497,2007,toyota,highlander hybrid,6 cylinders,101773,automatic,JTEGW21A770016511,,,blue,16920
9900,8200,2013,volkswagen,cc sport,,96000,automatic,,,,,14600
9901,12990,2010,ford,f150 supercrew cab xlt,8 cylinders,,automatic,,full-size,truck,black,19411
9902,8995,2009,honda,pilot,6 cylinders,158658,automatic,,full-size,SUV,silver,13199
9903,4995,2007,lincoln,mkx,6 cylinders,140369,automatic,,full-size,SUV,purple,10292
9904,7997,2007,ford,econoline,8 cylinders,129677,automatic,1FTNE24L77DA39551,,sedan,,16266
9905,6997,2013,ford,f-150 xl,6 cylinders,198687,automatic,1FTMF1CMXDKD91849,,pickup,,13981
9906,6497,2008,nissan,pathfinder,6 cylinders,169114,automatic,5N1AR18B98C610457,,SUV,,13243
9907,6997,2006,gmc,sierra 1500,8 cylinders,223786,automatic,2GTEC13V961330856,,pickup,,14089
9908,9997,2008,ram,1500,8 cylinders,177960,automatic,1D7HU18248S518914,,pickup,,16303
9909,5997,2002,chevrolet,tahoe 4x4,8 cylinders,208975,automatic,1GNEK13Z72R306828,,SUV,,10358
9910,14990,2008,gmc,sierra 1500 crew cab,8 cylinders,,automatic,,full-size,truck,black,19152
9911,3995,2010,jeep,compass,4 cylinders,156236,automatic,,mid-size,SUV,red,11892
9912,3995,2006,kia,sorento,6 cylinders,118385,automatic,,full-size,SUV,,12372
9913,6500,2012,nissan,altima 2.5 s,4 cylinders,92745,automatic,,,sedan,silver,15388
9914,4995,2007,hyundai,santa fe,6 cylinders,182300,automatic,,mid-size,SUV,green,10462
9915,13500,2014,chevrolet,camaro lt,6 cylinders,87000,automatic,,,,white,17989
9916,12400,2014,ford,escape fwd 4dr titanium,4 cylinders,67335,automatic,,,,,19915
9917,6500,2013,chevrolet,sonic lt,4 cylinders,60649,automatic,,,,,12721
9918,11600,2014,volkswagen,cc,4 cylinders,61000,automatic,,,,,16802
9919,0,2012,chevrolet,silverado 1500,8 cylinders,105308,automatic,3GCPKSE78CG225194,mid-size,truck,,0
9920,10400,2014,ford,mustang premium,6 cylinders,122000,automatic,,,,,15142
9921,3200,2006,honda,civic,4 cylinders,192000,automatic,,mid-size,sedan,silver,7895
9922,28750,2011,dodge,challenger,,7395,automatic,2B3CJ7DJ5BH578486,,,orange,33488
9923,27750,2017,ram,1500,,69297,automatic,1C6RR7LT4HS509995,,,,32339
9924,14500,2016,honda,cr-v,4 cylinders,61000,automatic,2hkrm3h49gh525995,mid-size,SUV,silver,23208
9925,7950,2015,chevrolet,equinox lt,4 cylinders,139900,automatic,,,SUV,,13641
9926,9875,2014,dodge,dart,,107349,automatic,1C3CDFEB7ED918959,,,black,15671
9927,16750,2017,dodge,grand caravan,,58543,automatic,2C4RDGCG6HR814250,,,blue,21884
9928,13855,2016,kia,soul,,70278,automatic,KNDJX3A56G7276700,,,,20095
9929,17988,2016,gmc,terrain,,94170,automatic,2GKFLUE32G6236103,,,white,22015
9930,17750,2015,ford,edge,,41296,automatic,2FMTK3J8XFBB08559,,SUV,,26029
9931,17500,2011,audi,a6,,60109,automatic,WAU4GAFB9BN052757,,wagon,,25699
9932,17491,2002,ford,thunderbird,,30068,automatic,1FAHP60A02Y120000,,convertible,,22035
9933,18950,2014,bmw,428i,,76466,automatic,WBA3V7C58EP771154,,convertible,,27528
9934,12295,2009,bmw,1 series,6 cylinders,60354,manual,WBAUN93509VK40130,,convertible,blue,17412
9935,3500,2004,honda,cr-v,,,automatic,,,,,10033
9936,20790,2011,toyota,tundra,8 cylinders,,automatic,,full-size,truck,grey,24919
9937,16700,2012,ford,f150,,,automatic,,,,,21510
9938,1500,2001,ford,f250 super duty,8 cylinders,300000,automatic,,,truck,yellow,6856
9939,18790,2009,jeep,wrangler unlimited,,114,automatic,,,,,26637
9940,0,2008,volkswagen,rabbit,5 cylinders,109867,automatic,WVWBA71K58W157207,,coupe,white,0
9941,0,2014,nissan,sentra,4 cylinders,72959,automatic,3N1AB7AP3EY273016,,sedan,,0
9942,13690,2007,chevrolet,silverado,,,automatic,,,,,19946
9943,8995,2007,ram,,,,automatic,,,,,13452
9944,2999,2006,toyota,camry,6 cylinders,164000,automatic,,,sedan,,9738
9945,24000,2007,ram,2500,,155000,automatic,,,truck,,28396
9946,0,2005,ram,1500,8 cylinders,231482,automatic,1D7HU18D55S191629,,truck,silver,0
9947,0,2003,ram,2500,6 cylinders,256565,automatic,3D7KU28C43G824564,,truck,black,0
9948,0,2012,dodge,challenger,6 cylinders,47873,automatic,2C3CDYAG4CH292025,,coupe,blue,0
9949,0,2012,audi,a5,4 cylinders,53146,automatic,WAUCFAFH9CN005085,,convertible,black,0
9950,0,2011,mercedes-benz,glk 350,6 cylinders,,automatic,WDCGG8HB4BF648627,,SUV,white,0
9951,0,2010,jeep,wrangler,6 cylinders,114228,automatic,1J4GA2D1XAL189681,,SUV,black,0
9952,0,2006,cadillac,srx,6 cylinders,95303,automatic,1GYEE637960172520,,SUV,blue,0
9953,0,2012,ford,f-150,6 cylinders,,automatic,1FTFW1ET1CFC71281,,truck,grey,0
9954,10450,2012,chevrolet,silverado,6 cylinders,99810,automatic,t123456s78910,mid-size,truck,silver,17768
9955,15000,2013,bmw,3 series 328i,,,automatic,,,,,22006
9956,22500,2018,subaru,crosstrek,4 cylinders,38192,automatic,JF2GTADC9JH219673,,SUV,orange,29018
9957,12000,1963,chevrolet,,,,automatic,,,,,19778
9958,5490,2007,ford,expedition,,,automatic,1FMFU165X7LA01149,,,,13450
9959,0,2013,audi,s4,6 cylinders,111833,automatic,,,sedan,black,0
9960,35000,2012,gmc,sierra,8 cylinders,92000,automatic,1GT120E84CF137263,full-size,truck,silver,41237
9961,15900,2014,ram,2500 van,,,automatic,,,,,23938
9962,11540,2016,chevrolet,cruze,4 cylinders,69441,automatic,1G1BE5SM2G7299346,,sedan,blue,17673
9963,17800,2010,lexus,gx,8 cylinders,128185,automatic,JTJBM7FX8A5005572,,SUV,custom,26575
9964,6000,2010,volvo,s80,6 cylinders,184000,automatic,,full-size,sedan,black,13741
9965,38700,2017,nissan,titan xd,8 cylinders,22076,automatic,,full-size,pickup,black,45780
9966,0,2017,nissan,370z,6 cylinders,41028,manual,,,coupe,white,0
9967,11995,2001,ford,f-250 super duty,,177323,automatic,1FTNF20L41EA96620,,pickup,white,18375
9968,17495,2013,toyota,venza,,76995,automatic,4T3ZK3BB7DU052437,,wagon,white,24186
9969,14995,2016,subaru,crosstrek,,74484,automatic,JF2GPABC9G8205899,,wagon,black,22916
9970,7995,2010,nissan,rogue,,96110,automatic,JN8AS5MV2AW133346,,wagon,silver,15743
9971,19999,2012,mazda,cx-9,,110866,automatic,JM3TB2DA0C0339665,,SUV,black,26739
9972,13995,2007,jeep,wrangler,,108288,manual,1J4FA24197L183259,,SUV,grey,19491
9973,6995,2008,jeep,liberty,,111421,automatic,1J8GP28K88W176954,,SUV,red,14746
9974,5990,2010,honda,accord ex-l,,188000,automatic,,,,,12626
9975,13995,2015,jeep,cherokee,,72258,automatic,1C4PJLAB4FW517305,,SUV,,18935
9976,6990,2004,gmc,sierra,,158085,automatic,2GTEC19T841216656,,pickup,,11378
9977,6995,2005,jaguar,s-type,,95140,automatic,SAJWA01T45FN33264,,sedan,silver,14978
9978,5990,2008,ford,explorer,,145547,automatic,1FMEU73868UA02307,,SUV,silver,12985
9979,7995,2002,ford,excursion,,223077,automatic,1FMNU41S62EA42126,,SUV,green,15090
9980,4990,2008,dodge,caravan/grand caravan,,143249,automatic,1D8HN54P68B170860,,wagon,blue,9570
9981,0,2019,nissan,pathfinder,6 cylinders,19151,automatic,5N1DR2MM4KC626275,,SUV,silver,0
9982,5995,2006,honda,cr-v,,185034,automatic,JHLRD68506C026896,,SUV,white,13738
9983,5990,2008,nissan,rogue,,119748,,JN8AS58V58W129991,,wagon,silver,13593
9984,2990,2004,honda,accord,,,automatic,1HGCM563X4A092865,,sedan,,9166
9985,11995,2007,gmc,yukon xl,,136378,automatic,1GKFK16327J326001,,SUV,black,16940
9986,8995,2010,chevrolet,equinox,,49052,automatic,2CNALBEW5A6293015,,SUV,blue,14402
9987,6995,2019,,Kawasaki EX650-J -,,0,automatic,JKAEXEJ10KDA03284,,,black,13688
9988,12995,2018,ford,escape,,9918,automatic,1FMCU9GD6JUC13281,,SUV,grey,21389
9989,14995,2012,chevrolet,suburban,,164873,automatic,1GNSKKE79CR229482,,SUV,,22199
9990,3450,2007,pontiac,g5,,134642,automatic,1G2AL15F277301678,sub-compact,coupe,,9600
9991,2990,2004,mercury,sable,,150266,automatic,1MEFM55S34G607673,mid-size,other,silver,9991
9992,8495,2012,gmc,terrain,,124305,automatic,2GKFLTEK9C6306739,,SUV,silver,16967
